297,357,-0.8017880320549011,325,389,-0.7088481187820435,335,384,-0.7097422480583191,344,379,-0.7111453413963318,287,410,-0.7651766538619995,271,418,-0.7650357484817505,255,427,-0.7658997774124146,330,367,-0.1805322766304016,208,431,-0.46036577224731445,289,310,-0.6043124794960022,248,329,-0.6809555292129517,281,149,-0.07545213401317596,-4,276,-0.3572177588939667,293,-111,0.03978221118450165,-208,100,-1.0060819387435913,259,-108,-0.16852113604545593,-37,62,-1.820395827293396,250,-130,-0.22351416945457458,-8,40,-1.9725252389907837,254,-90,-0.23919209837913513,21,64,-1.9176061153411865,249,-85,-0.18503911793231964,14,63,-1.815280556678772,98,-303,0.03833276778459549,-126,-242,-0.034644220024347305,28,-729,0.04021396487951279,-177,-677,0.04948309808969498,-43,-1103,0.7062430381774902,-240,-1051,0.574941098690033,-63,-1161,0.7308221459388733,-270,-1098,0.592536449432373,-57,-1231,0.06207917258143425,-205,-1171,-0.15348735451698303,
287,361,-0.9863510131835938,317,391,-0.9032289385795593,330,385,-0.9033682942390442,340,380,-0.903795063495636,276,415,-0.9258849024772644,259,424,-0.9252666234970093,241,433,-0.9256184697151184,330,367,-0.41613277792930603,193,434,-0.49517208337783813,283,313,-0.800889790058136,238,334,-0.8281580209732056,305,143,-0.2801937460899353,0,281,-0.3238368332386017,345,-126,-0.6336286067962646,-208,95,-0.7366063594818115,196,16,-1.1318848133087158,-85,-16,-1.5417424440383911,223,-18,-1.2958433628082275,-80,-64,-1.7061700820922852,216,28,-1.1907360553741455,-37,-49,-1.7124855518341064,209,21,-1.111743688583374,-36,-35,-1.570313811302185,104,-297,-0.05605963617563248,-127,-229,0.062345124781131744,28,-724,-0.05031450837850571,-195,-656,0.14400595426559448,-45,-1099,0.6307188868522644,-264,-1026,0.6300815343856812,-73,-1159,0.6598323583602905,-279,-1081,0.6548527479171753,-105,-1218,-0.059575844556093216,-264,-1146,-0.11870954185724258,
282,364,-0.9690523147583008,310,394,-0.8836076855659485,321,388,-0.8837950825691223,332,383,-0.8842107057571411,271,417,-0.9190038442611694,254,426,-0.918567955493927,236,435,-0.9190250635147095,318,369,-0.36583495140075684,184,434,-0.4986378252506256,277,318,-0.7688452005386353,233,336,-0.8136430978775024,305,151,-0.19849200546741486,11,288,-0.2742273509502411,338,-105,-0.7144855260848999,-163,74,-0.7614495158195496,169,124,-1.1964834928512573,-70,-13,-1.5394500494003296,143,171,-1.3314056396484375,-38,-42,-1.6876108646392822,142,209,-1.1812841892242432,-4,-24,-1.6552612781524658,140,185,-1.1519309282302856,-7,-16,-1.550378680229187,104,-283,-0.043135203421115875,-128,-216,0.04882751405239105,28,-708,-0.028682807460427284,-195,-641,0.1094963327050209,-48,-1064,0.6651417016983032,-265,-1012,0.6325315237045288,-76,-1136,0.6878402829170227,-285,-1063,0.6655676960945129,-109,-1198,-0.009570124559104443,-264,-1129,-0.12125029414892197,
254,374,-0.9396098852157593,289,406,-0.8547131419181824,303,399,-0.8551226854324341,316,393,-0.8556191325187683,241,430,-0.8925670385360718,217,441,-0.8921947479248047,194,451,-0.8926742672920227,305,379,-0.32984837889671326,141,453,-0.42546597123146057,251,326,-0.7360000014305115,197,345,-0.8069990277290344,292,152,-0.1995398998260498,11,304,-0.116773322224617,334,-3,-0.9470678567886353,-165,119,-0.8249473571777344,192,207,-1.4747631549835205,-131,198,-1.8473713397979736,193,224,-1.5804369449615479,-130,232,-1.9773868322372437,190,260,-1.4002639055252075,-111,240,-1.878046989440918,180,233,-1.415083646774292,-99,217,-1.8437801599502563,95,-284,-0.09332487732172012,-144,-216,0.0984848365187645,-3,-706,-0.020828843116760254,-214,-641,0.37287357449531555,-73,-1035,0.6917125582695007,-301,-1002,1.0402816534042358,-114,-1121,0.7284849882125854,-318,-1051,1.0933570861816406,-161,-1180,0.06685157120227814,-317,-1118,0.36220094561576843,
333,252,-0.5387650728225708,351,288,-0.49349895119667053,365,285,-0.4941437244415283,378,283,-0.49562662839889526,245,399,-0.50239497423172,227,391,-0.5020345449447632,203,393,-0.5026485919952393,387,270,-0.11432015895843506,251,294,-0.11661536991596222,357,213,-0.3862684369087219,298,226,-0.3931359052658081,444,97,-0.0026657837443053722,153,199,-0.02593987248837948,505,-41,-0.0030296321492642164,62,170,-0.6009678244590759,445,139,0.16495978832244873,82,373,-1.391916036605835,436,78,0.16160857677459717,69,444,-1.5435467958450317,453,87,0.15362706780433655,74,440,-1.5163075923919678,448,82,0.16343803703784943,96,405,-1.422189712524414,244,-353,-0.06227021664381027,40,-289,0.06853664666414261,160,-743,-0.011096293106675148,-15,-690,0.11455456912517548,59,-1095,0.5807273387908936,-131,-1048,0.34454160928726196,43,-1141,0.6079452037811279,-151,-1095,0.3518918454647064,17,-1212,0.04373336583375931,-158,-1145,-0.30298227071762085,
266,335,-0.6967953443527222,289,369,-0.6398106813430786,309,358,-0.6408761143684387,324,353,-0.6412469148635864,228,417,-0.6402683854103088,209,418,-0.6402468085289001,187,423,-0.6418366432189941,324,341,-0.17604200541973114,163,383,-0.21375520527362823,292,279,-0.49244728684425354,225,306,-0.4814390242099762,374,140,0.05207186937332153,58,222,-0.13366654515266418,430,-50,-0.01893157884478569,-117,156,-0.728137731552124,393,50,-0.18794739246368408,-77,83,-1.4919769763946533,401,41,-0.22450168430805206,-79,31,-1.6148803234100342,398,70,-0.1732684224843979,-37,50,-1.5734846591949463,382,61,-0.17474141716957092,-32,62,-1.5007059574127197,211,-335,0.004423188511282206,4,-278,0.0005934898508712649,103,-741,0.1503840982913971,-89,-683,0.07683682441711426,23,-1083,0.9316000938415527,-171,-1047,0.4980602264404297,8,-1120,0.9749536514282227,-197,-1095,0.5405884981155396,-6,-1197,0.3544941544532776,-155,-1142,-0.12201867997646332,
237,366,-0.7837268710136414,265,400,-0.7241120934486389,278,392,-0.724005401134491,290,387,-0.7234546542167664,219,427,-0.7288052439689636,203,430,-0.7278960943222046,184,435,-0.7288253307342529,284,372,-0.2799329161643982,146,417,-0.36036035418510437,248,320,-0.6128491759300232,194,342,-0.6246712803840637,301,157,-0.05191202089190483,1,268,-0.18784251809120178,334,-70,-0.4947873055934906,-204,154,-0.6045382618904114,396,54,-1.1637792587280273,-157,-13,-1.1149013042449951,439,85,-1.2610509395599365,-158,-74,-1.1533777713775635,425,127,-1.1683422327041626,-116,-55,-1.1299240589141846,399,120,-1.149721622467041,-114,-40,-1.1177525520324707,189,-312,-0.008065382018685341,-37,-267,0.013785943388938904,98,-715,0.10655517876148224,-109,-668,0.1843510866165161,13,-1062,0.8258366584777832,-186,-1013,0.826967716217041,-17,-1102,0.8639508485794067,-210,-1056,0.8814765810966492,-25,-1174,0.24524898827075958,-179,-1129,0.16146938502788544,
232,377,-0.7920247912406921,259,412,-0.7117810845375061,271,406,-0.7120461463928223,281,402,-0.7120453715324402,214,432,-0.7406140565872192,196,436,-0.7398999929428101,179,440,-0.740896463394165,276,388,-0.17048527300357819,141,426,-0.42053061723709106,240,333,-0.5926167368888855,186,351,-0.6413124799728394,273,194,0.1477821171283722,-22,270,-0.4544224739074707,362,55,-0.4161214232444763,-114,51,-1.1662794351577759,412,57,-1.038137674331665,236,16,-1.6260627508163452,464,56,-1.1940892934799194,329,-21,-1.7591661214828491,431,92,-1.159530758857727,309,-36,-1.6337417364120483,401,87,-1.053997278213501,270,-23,-1.5722357034683228,179,-271,0.08726443350315094,-46,-247,-0.08206648379564285,95,-673,-0.09293430298566818,-111,-654,-0.14877207577228546,30,-1047,0.37520501017570496,-161,-1014,0.08581165969371796,10,-1095,0.3852764964103699,-192,-1057,0.08499571681022644,33,-1156,-0.24635787308216095,-106,-1128,-0.6289812326431274,
235,379,-0.7834718227386475,260,412,-0.6916853785514832,270,407,-0.6919316649436951,280,402,-0.6918947696685791,218,432,-0.7514218688011169,199,438,-0.7508418560028076,181,443,-0.7516807317733765,272,391,-0.13613474369049072,139,431,-0.4889616370201111,238,335,-0.5707426071166992,187,352,-0.6524441242218018,235,198,0.2639239430427551,-22,273,-0.5759843587875366,360,11,-0.03669260814785957,-95,26,-1.3201563358306885,403,45,-0.81537264585495,265,28,-1.8105154037475586,458,49,-1.1263238191604614,335,-3,-1.9420063495635986,418,83,-1.0958863496780396,345,-13,-1.8465211391448975,399,82,-0.8912515640258789,315,2,-1.7705705165863037,162,-269,0.14438723027706146,-63,-248,-0.1393904685974121,135,-674,-0.06181825324892998,-61,-659,-0.2496679127216339,108,-1047,0.5213846564292908,-89,-1034,0.02664736472070217,91,-1098,0.5393617153167725,-123,-1087,0.030137106776237488,137,-1163,-0.09909570217132568,-12,-1138,-0.7057099938392639,
238,379,-1.0193760395050049,266,411,-0.9130768775939941,277,406,-0.9133914709091187,287,402,-0.9133960604667664,222,431,-0.9953737258911133,203,438,-0.9947575330734253,184,444,-0.9953463673591614,279,389,-0.2981213629245758,137,436,-0.6664112210273743,238,334,-0.7816475629806519,189,351,-0.8883852958679199,243,180,0.21269771456718445,-25,271,-0.5680012106895447,364,-116,-0.43837928771972656,-78,-38,-0.9658495783805847,357,36,-1.2070059776306152,201,-71,-1.1126943826675415,339,58,-1.3651212453842163,265,-107,-1.173652172088623,309,101,-1.2288790941238403,278,-77,-1.113789677619934,318,92,-1.184417486190796,255,-67,-1.0848674774169922,178,-294,0.11321322619915009,-61,-283,-0.10864722728729248,166,-720,0.11108771711587906,-50,-713,-0.005124069284647703,140,-1088,0.912613034248352,-63,-1081,0.691569447517395,130,-1142,0.9509608149528503,-91,-1137,0.7368637919425964,146,-1204,0.2368936985731125,10,-1191,-0.07391685247421265,
236,379,-0.9556811451911926,267,411,-0.8585842847824097,279,406,-0.8589497804641724,290,401,-0.8591647148132324,224,431,-0.9284787178039551,206,438,-0.9280046224594116,187,446,-0.9285780191421509,283,388,-0.29554158449172974,140,444,-0.5986353754997253,237,334,-0.7386415004730225,189,351,-0.8277891278266907,269,171,0.13710883259773254,-32,272,-0.49937549233436584,375,-146,-0.40051132440567017,-95,-51,-0.774895191192627,353,14,-1.0700187683105469,168,-95,-1.0540270805358887,339,46,-1.2049734592437744,234,-132,-1.1208946704864502,314,90,-1.0894691944122314,251,-94,-1.0569818019866943,306,80,-1.0496865510940552,228,-84,-1.0267218351364136,194,-302,0.09891222417354584,-54,-293,-0.09470503777265549,184,-729,0.10342123359441757,-40,-725,-0.03267374262213707,156,-1101,0.835391640663147,-57,-1093,0.5065662264823914,147,-1157,0.8673410415649414,-86,-1150,0.536770761013031,159,-1220,0.19624724984169006,15,-1204,-0.23904451727867126,
239,378,-0.9451764225959778,269,410,-0.8427541851997375,282,405,-0.843009352684021,293,400,-0.8430911898612976,225,431,-0.9187755584716797,208,438,-0.9184128642082214,188,446,-0.9190278053283691,285,387,-0.2920025885105133,142,447,-0.6474493741989136,240,333,-0.736198365688324,192,351,-0.8399246335029602,266,165,0.13763286173343658,-50,265,-0.6107514500617981,360,-125,0.07132729887962341,-123,-33,-0.8846033811569214,413,13,-0.33209455013275146,166,-125,-1.1871753931045532,447,38,-0.41821664571762085,213,-178,-1.2562439441680908,427,89,-0.3646538555622101,209,-143,-1.2226665019989014,405,74,-0.33655601739883423,192,-127,-1.172141432762146,182,-305,0.1433740109205246,-60,-295,-0.13804583251476288,172,-728,0.18419429659843445,-51,-726,-0.07247491925954819,136,-1101,0.8873502016067505,-74,-1093,0.4360317587852478,120,-1159,0.916202187538147,-108,-1152,0.4657656252384186,160,-1219,0.31048762798309326,12,-1200,-0.28159648180007935,
241,377,-1.0300835371017456,269,409,-0.9225183725357056,282,404,-0.922724723815918,293,400,-0.9225061535835266,226,431,-1.0136076211929321,208,438,-1.0133341550827026,189,446,-1.014027714729309,286,386,-0.3536565899848938,143,449,-0.7694903612136841,241,333,-0.8135887384414673,193,350,-0.9355012774467468,268,158,0.1109609380364418,-48,262,-0.6933453679084778,359,-118,-0.03746940940618515,-135,-40,-0.9165767431259155,420,2,-0.4401051104068756,62,-187,-1.2407212257385254,463,36,-0.7012081742286682,93,-256,-1.3255932331085205,442,88,-0.7139979004859924,130,-225,-1.3179632425308228,417,70,-0.5632461309432983,120,-202,-1.2430031299591064,184,-312,0.16459229588508606,-54,-304,-0.15841235220432281,180,-730,0.20750077068805695,-45,-732,-0.14238913357257843,136,-1105,0.9797654151916504,-71,-1098,0.37471193075180054,117,-1164,1.0167678594589233,-109,-1158,0.4044772684574127,161,-1222,0.41618284583091736,28,-1207,-0.3533950448036194,
242,377,-1.1025500297546387,272,409,-0.9968450665473938,284,403,-0.9973082542419434,294,399,-0.9974314570426941,228,431,-1.0975422859191895,210,438,-1.0971848964691162,191,446,-1.0978832244873047,286,386,-0.40328264236450195,144,452,-0.8588804006576538,242,332,-0.8696407079696655,194,350,-1.002819299697876,268,159,0.10984329134225845,-48,263,-0.7567647695541382,351,-115,-0.0242172721773386,-118,-44,-0.964917778968811,422,-1,-0.6267015933990479,85,-177,-1.253399133682251,466,34,-0.8915125131607056,125,-242,-1.345490574836731,444,84,-0.8984287977218628,161,-207,-1.3528640270233154,420,68,-0.7356225848197937,147,-186,-1.263256549835205,185,-309,0.19587266445159912,-48,-297,-0.18931078910827637,221,-709,0.21413186192512512,-30,-723,-0.1925380676984787,155,-1091,0.9879065752029419,-59,-1090,0.3305860757827759,130,-1151,1.0245577096939087,-98,-1148,0.3588342070579529,182,-1212,0.4146905541419983,43,-1200,-0.4162943959236145,
245,377,-1.1207621097564697,276,408,-1.0129247903823853,287,403,-1.0132964849472046,297,399,-1.0133312940597534,231,431,-1.1155928373336792,212,438,-1.115217924118042,193,447,-1.1159135103225708,288,386,-0.4142989218235016,145,452,-0.880829930305481,244,332,-0.8862868547439575,195,350,-1.023053526878357,268,159,0.10843386501073837,-44,263,-0.7716330289840698,343,-111,-0.01620287075638771,-119,-38,-0.996658980846405,418,-25,-0.6986187696456909,76,-189,-1.2820284366607666,466,21,-0.9253631830215454,114,-261,-1.374685287475586,447,73,-0.9201154708862305,157,-229,-1.396366000175476,420,66,-0.7821367383003235,146,-205,-1.2785838842391968,190,-308,0.1989755481481552,-44,-293,-0.19215597212314606,221,-706,0.1875685155391693,-23,-719,-0.29608747363090515,162,-1089,0.9512233734130859,-54,-1086,0.21669547259807587,139,-1150,0.985410213470459,-94,-1145,0.24171516299247742,191,-1209,0.36652258038520813,49,-1196,-0.5468660593032837,
248,376,-1.0900377035140991,278,408,-0.982616126537323,289,403,-0.9830578565597534,298,399,-0.9837695956230164,233,430,-1.0567023754119873,213,438,-1.0562151670455933,194,447,-1.0567526817321777,288,387,-0.3855642080307007,145,453,-0.8118805885314941,247,332,-0.8443516492843628,197,350,-0.9590516090393066,268,157,0.1079590693116188,-47,263,-0.722013533115387,343,-108,0.18568359315395355,-130,-51,-0.9557603001594543,430,-22,-0.2306184321641922,13,-231,-1.2314542531967163,484,11,-0.3148247003555298,38,-312,-1.307949423789978,467,58,-0.30681490898132324,82,-283,-1.350917100906372,442,51,-0.2578389048576355,77,-255,-1.2443106174468994,189,-313,0.1788591593503952,-46,-298,-0.17254777252674103,199,-722,0.1731506586074829,-26,-726,-0.2139309197664261,154,-1103,0.9320003390312195,-56,-1093,0.2549584209918976,135,-1163,0.9642488360404968,-95,-1153,0.2942780554294586,178,-1224,0.34785547852516174,40,-1204,-0.46804913878440857,
254,374,-1.0861026048660278,283,407,-0.9789621233940125,292,402,-0.9795312881469727,300,398,-0.980694591999054,239,428,-1.026201605796814,220,436,-1.0257915258407593,200,446,-1.0263925790786743,289,387,-0.3725237548351288,150,452,-0.8478723764419556,250,330,-0.8339358568191528,202,347,-0.9370104670524597,258,156,0.172157421708107,-45,260,-0.8356056213378906,343,-104,0.44579797983169556,-111,-58,-1.172949194908142,444,-21,0.2712917625904083,76,-206,-1.49418306350708,488,5,0.23484103381633759,116,-280,-1.5900242328643799,469,47,0.2339642494916916,159,-245,-1.604779601097107,444,47,0.24957159161567688,146,-219,-1.498384952545166,187,-318,0.1912677139043808,-48,-304,-0.1858639121055603,190,-724,0.23828892409801483,-27,-727,-0.18161500990390778,146,-1106,1.0416516065597534,-59,-1094,0.36320745944976807,126,-1166,1.0774959325790405,-98,-1154,0.40461570024490356,175,-1228,0.46865493059158325,38,-1205,-0.35874277353286743,
262,371,-0.8920549154281616,288,405,-0.7870765924453735,298,401,-0.7875258326530457,306,397,-0.7875864505767822,246,426,-0.8985172510147095,226,435,-0.8982710838317871,207,445,-0.8990642428398132,291,387,-0.22181041538715363,155,452,-0.8327279090881348,256,330,-0.6621197462081909,209,345,-0.81727135181427,238,159,0.3778277039527893,-45,260,-0.8169695734977722,330,-21,0.20234791934490204,-21,-63,-1.0969337224960327,439,0,-0.40934449434280396,317,-107,-0.8700011372566223,486,36,-0.5721720457077026,404,-139,-0.9328943490982056,457,50,-0.5330064296722412,422,-96,-0.8961650133132935,434,61,-0.4499247074127197,389,-89,-0.8423614501953125,167,-312,0.29355916380882263,-51,-303,-0.28724274039268494,242,-652,0.16876456141471863,42,-616,-0.4451037049293518,161,-1041,0.7482997179031372,-36,-1053,0.01570385880768299,126,-1093,0.7733800411224365,-95,-1128,0.04259038716554642,199,-1190,0.3001999855041504,87,-1181,-0.5183885097503662,
268,369,-0.9888179898262024,294,405,-0.8873934745788574,303,400,-0.8879796862602234,311,397,-0.8880702257156372,251,424,-1.0093152523040771,232,433,-1.0090839862823486,212,443,-1.0098068714141846,296,388,-0.29731911420822144,160,452,-0.8533722758293152,264,330,-0.745724081993103,216,343,-0.9083002209663391,243,161,0.2707447409629822,-44,261,-0.8637396097183228,338,-31,0.05308618023991585,25,-72,-1.1015427112579346,431,2,-0.6814000606536865,384,-62,-0.9910537004470825,473,33,-0.8263877630233765,479,-74,-1.0592334270477295,451,55,-0.7950512170791626,470,-18,-1.006702184677124,426,60,-0.7120012044906616,441,-4,-0.9589108228683472,167,-311,0.250318318605423,-52,-301,-0.24418607354164124,238,-674,0.13663281500339508,13,-645,-0.31471797823905945,152,-1069,0.7808510661125183,-40,-1070,0.17993727326393127,122,-1124,0.810156524181366,-91,-1141,0.2076554298400879,187,-1200,0.24164441227912903,70,-1183,-0.48254212737083435,
